Gene1	Gene2	EdgeWeight
Dbx1	Dbx1	1.0
Dbx2	Dbx2	1.0
Irx3	Irx3	1.0
Nkx22	Nkx22	1.0
Nkx61	Nkx61	1.0
Nkx62	Nkx62	1.0
Olig2	Olig2	1.0
Pax6	Pax6	1.0
Nkx22	Pax6	-0.629771154543884
Pax6	Nkx22	-0.6297711545438829
Olig2	Irx3	-0.5270583282302679
Irx3	Olig2	-0.5270583282302679
Olig2	Pax6	0.34971205740171
Pax6	Olig2	0.34971205740170896
Dbx1	Nkx62	0.330949691296187
Nkx62	Dbx1	0.330949691296187
Irx3	Pax6	0.28765546568763894
Pax6	Irx3	0.28765546568763894
Dbx2	Irx3	0.257178948019311
Irx3	Dbx2	0.257178948019311
Nkx61	Dbx2	-0.24915136438645397
Dbx2	Nkx61	-0.24915136438645397
Dbx1	Dbx2	0.24001988021437698
Dbx2	Dbx1	0.24001988021437698
Dbx2	Nkx62	0.203594075258856
Nkx62	Dbx2	0.203594075258856
Irx3	Nkx22	-0.19837929567645698
Nkx22	Irx3	-0.19837929567645698
Olig2	Dbx1	0.18096160608733602
Dbx1	Olig2	0.18096160608733602
Nkx62	Nkx61	-0.147938763914468
Nkx61	Nkx62	-0.147938763914468
Olig2	Nkx22	-0.141810512930282
Nkx22	Olig2	-0.141810512930282
Nkx61	Dbx1	-0.14159448775610903
Dbx1	Nkx61	-0.14159448775610903
Olig2	Nkx62	0.139971983394303
Nkx62	Olig2	0.139971983394303
Irx3	Nkx62	0.137513228947454
Nkx62	Irx3	0.137513228947454
Nkx62	Nkx22	0.12245715943052302
Nkx22	Nkx62	0.12245715943052302
Irx3	Dbx1	0.103191154078373
Dbx1	Irx3	0.103191154078373
Dbx1	Pax6	-0.0769148825705657
Pax6	Dbx1	-0.0769148825705657
Nkx61	Nkx22	0
Nkx22	Nkx61	0
Nkx61	Pax6	0
Pax6	Nkx61	0
Olig2	Nkx61	0
Nkx61	Olig2	0
Dbx2	Pax6	0
Pax6	Dbx2	0
Dbx1	Nkx22	0
Nkx22	Dbx1	0
Nkx22	Dbx2	0
Dbx2	Nkx22	0
Dbx2	Olig2	0
Olig2	Dbx2	0
Nkx62	Pax6	0
Pax6	Nkx62	0
Irx3	Nkx61	0
Nkx61	Irx3	0
